# Final piles of ballots, sorted by candidate.
# Created Wednesday, November 5, 2003 5:51 PM


# This file can be used for auditing, or for filling mid-term vacancies
# in Cambridge.  To fill a vacancy, edit the line below that says,
# "# CAMBRIDGE-VACANCY-RECOUNT candidate-code".  Remove the '#', so
# that ChoicePlusr will process the line, and replace "candidate-code"
# with the candidate code for whom the ballots are to be recounted.
# Be sure to rename the file when saving it!  E.g. to "<Your Election
# Title> Recount Input.txt".



# The following lines are the configuration lines necessary for a Cambridge
# style recount.
.COMPLY-WITH CAMBRIDGE
.ELECT 1


# The Candidates:
.CANDIDATE C01, "Yes"
.CANDIDATE C02, "No"

# The following lines exclude those candidates who
# were elected or excluded in the original election
# from participating in a future runoff.
.EXCLUDE-CANDIDATE C02

# ******* The following line must be edited for a Cambridge recount! *******
#.CAMBRIDGE-VACANCY-RECOUNT candidate-code

# Suppose that Joe Smith resigned mid-term, and Karen Jones was elected
# to fill that seat.  But then Karen Jones also resigned!  You can rerun
000401-00-1690, 1) C01
000401-00-1691, 1) C01
000401-00-1704, 1) C01
000401-00-1708, 1) C01
000401-00-1709, 1) C01
000401-00-1714, 1) C01
000401-00-1727, 1) C01
000401-00-1729, 1) C01
000401-00-1741, 1) C01
000401-00-1751, 1) C01
000401-00-1763, 1) C01
000401-00-1764, 1) C01
000401-00-1791, 1) C01
000401-00-1794, 1) C01
000401-00-1798, 1) C01
000401-00-1801, 1) C01
000401-00-1806, 1) C01
000401-00-1813, 1) C01
000401-00-1815, 1) C01
000401-00-1829, 1) C01
000401-00-1830, 1) C01
000401-00-1839, 1) C01
000401-00-1840, 1) C01
000401-00-1843, 1) C01
000401-00-1850, 1) C01
000401-00-1859, 1) C01
000401-00-1865, 1) C01
000401-00-1872, 1) C01
000401-00-1875, 1) C01
000401-00-1889, 1) C01
000401-00-1892, 1) C01
000401-00-1895, 1) C01
000401-00-1896, 1) C01
000401-00-1900, 1) C01
000401-00-1901, 1) C01
000401-00-1909, 1) C01
000401-00-1918, 1) C01
000401-00-1921, 1) C01
000401-00-1923, 1) C01
000401-00-1949, 1) C01
000401-00-1953, 1) C01
000401-00-1960, 1) C01
000401-00-1967, 1) C01
000401-00-1971, 1) C01
000401-00-1979, 1) C01
000401-00-1983, 1) C01
000401-00-1985, 1) C01
000401-00-1996, 1) C01
000401-00-2010, 1) C01
000401-00-2013, 1) C01
000401-00-2015, 1) C01
000401-00-2018, 1) C01
000401-00-2021, 1) C01
000401-00-2026, 1) C01
000401-00-2029, 1) C01
000401-00-2030, 1) C01
000401-00-2039, 1) C01
000401-00-2044, 1) C01
000401-00-2049, 1) C01
000401-00-2055, 1) C01
000401-00-2056, 1) C01
000401-00-2060, 1) C01
000401-00-2065, 1) C01
000401-00-2078, 1) C01
000401-00-2080, 1) C01
000401-00-2092, 1) C01
000401-00-2095, 1) C01
000401-00-2098, 1) C01
000401-00-2106, 1) C01
000401-00-2115, 1) C01
000401-00-2117, 1) C01
000401-00-2119, 1) C01
000401-00-2129, 1) C01
001103-00-0001, 1) C01
001103-00-0002, 1) C01
001103-00-0004, 1) C01
001103-00-0010, 1) C01
001103-00-0012, 1) C01
001103-00-0017, 1) C01
001103-00-0018, 1) C01
001103-00-0020, 1) C01
001103-00-0022, 1) C01
001103-00-0029, 1) C01
001103-00-0030, 1) C01
001103-00-0035, 1) C01
001103-00-0036, 1) C01
001103-00-0037, 1) C01
001103-00-0038, 1) C01
001103-00-0039, 1) C01
001103-00-0042, 1) C01
001103-00-0055, 1) C01
001103-00-0056, 1) C01
001103-00-0058, 1) C01
001103-00-0059, 1) C01
001103-00-0061, 1) C01
001103-00-0064, 1) C01
001103-00-0066, 1) C01
001103-00-0067, 1) C01
001103-00-0071, 1) C01
001103-00-0074, 1) C01
001103-00-0076, 1) C01
001103-00-0078, 1) C01
001103-00-0085, 1) C01
001103-00-0091, 1) C01
001103-00-0092, 1) C01
001103-00-0093, 1) C01
001103-00-0094, 1) C01
001103-00-0095, 1) C01
001103-00-0108, 1) C01
001103-00-0126, 1) C01
001103-00-0128, 1) C01
001103-00-0130, 1) C01
001103-00-0131, 1) C01
001103-00-0134, 1) C01
001103-00-0135, 1) C01
001103-00-0138, 1) C01
001103-00-0139, 1) C01
001103-00-0141, 1) C01
001103-00-0147, 1) C01
001103-00-0148, 1) C01
001103-00-0151, 1) C01
001103-00-0154, 1) C01
001103-00-0155, 1) C01
001103-00-0159, 1) C01
001103-00-0162, 1) C01
001103-00-0165, 1) C01
001103-00-0167, 1) C01
001103-00-0169, 1) C01
001103-00-0170, 1) C01
001103-00-0172, 1) C01
001103-00-0173, 1) C01
001103-00-0180, 1) C01
001103-00-0188, 1) C01
001103-00-0189, 1) C01
001103-00-0190, 1) C01
001103-00-0195, 1) C01
001103-00-0196, 1) C01
001103-00-0197, 1) C01
001103-00-0199, 1) C01
001103-00-0207, 1) C01
001103-00-0209, 1) C01
001103-00-0225, 1) C01
001103-00-0226, 1) C01
001103-00-0227, 1) C01
001103-00-0236, 1) C01
001103-00-0240, 1) C01
001103-00-0245, 1) C01
001103-00-0246, 1) C01
001103-00-0247, 1) C01
001103-00-0248, 1) C01
001103-00-0260, 1) C01
001103-00-0262, 1) C01
001103-00-0263, 1) C01
001103-00-0266, 1) C01
001103-00-0269, 1) C01
001103-00-0271, 1) C01
001103-00-0273, 1) C01
001103-00-0276, 1) C01
001103-00-0280, 1) C01
001103-00-0281, 1) C01
001103-00-0285, 1) C01
001103-00-0286, 1) C01
001103-00-0289, 1) C01
001103-00-0300, 1) C01
001103-00-0305, 1) C01
001103-00-0308, 1) C01
001103-00-0313, 1) C01
001103-00-0314, 1) C01
001103-00-0322, 1) C01
001103-00-0323, 1) C01
001103-00-0325, 1) C01
001103-00-0326, 1) C01
001103-00-0328, 1) C01
001103-00-0329, 1) C01
001103-00-0332, 1) C01
001103-00-0333, 1) C01
001103-00-0334, 1) C01
001103-00-0335, 1) C01
001103-00-0336, 1) C01
001103-00-0337, 1) C01
001103-00-0342, 1) C01
001103-00-0345, 1) C01
001103-00-0346, 1) C01
001103-00-0347, 1) C01
001103-00-0351, 1) C01
001103-00-0357, 1) C01
001103-00-0359, 1) C01
001103-00-0360, 1) C01
001103-00-0362, 1) C01
001103-00-0366, 1) C01
001103-00-0367, 1) C01
001103-00-0368, 1) C01
001103-00-0370, 1) C01
001103-00-0379, 1) C01
001103-00-0382, 1) C01
001103-00-0386, 1) C01
001103-00-0387, 1) C01
001103-00-0395, 1) C01
001103-00-0399, 1) C01
001103-00-0403, 1) C01
001103-00-0404, 1) C01
001103-00-0405, 1) C01
001103-00-0408, 1) C01
001103-00-0412, 1) C01
001103-00-0413, 1) C01
001103-00-0415, 1) C01
001103-00-0420, 1) C01
001103-00-0422, 1) C01
001103-00-0423, 1) C01
001103-00-0428, 1) C01
001103-00-0429, 1) C01
001103-00-0431, 1) C01
001103-00-0438, 1) C01
001103-00-0439, 1) C01
001103-00-0440, 1) C01
001103-00-0442, 1) C01
001103-00-0443, 1) C01
001103-00-0446, 1) C01
001103-00-0448, 1) C01
001103-00-0450, 1) C01
001103-00-0451, 1) C01
001103-00-0452, 1) C01
001103-00-0455, 1) C01
001103-00-0459, 1) C01
001103-00-0464, 1) C01
001103-00-0472, 1) C01
001103-00-0473, 1) C01
001103-00-0475, 1) C01
001103-00-0477, 1) C01
001103-00-0479, 1) C01
001103-00-0482, 1) C01
001103-00-0494, 1) C01
001103-00-0496, 1) C01
001103-00-0497, 1) C01
001103-00-0498, 1) C01
001103-00-0501, 1) C01
001103-00-0504, 1) C01
001103-00-0507, 1) C01
001103-00-0513, 1) C01
001103-00-0514, 1) C01
001103-00-0515, 1) C01
001103-00-0519, 1) C01
001103-00-0521, 1) C01
001103-00-0522, 1) C01
001103-00-0525, 1) C01
001103-00-0528, 1) C01
001103-00-0535, 1) C01
001103-00-0539, 1) C01
001103-00-0541, 1) C01
001103-00-0542, 1) C01
001103-00-0543, 1) C01
001103-00-0546, 1) C01
001103-00-0553, 1) C01
001103-00-0554, 1) C01
001103-00-0557, 1) C01
001103-00-0558, 1) C01
001103-00-0563, 1) C01
001103-00-0566, 1) C01
001103-00-0571, 1) C01
001103-00-0573, 1) C01
001103-00-0581, 1) C01
001103-00-0583, 1) C01
001103-00-0584, 1) C01
001103-00-0586, 1) C01
001103-00-0588, 1) C01
001103-00-0593, 1) C01
001103-00-0600, 1) C01
001103-00-0603, 1) C01
001103-00-0612, 1) C01
001103-00-0613, 1) C01
001103-00-0614, 1) C01
001103-00-0618, 1) C01
001103-00-0620, 1) C01
001103-00-0622, 1) C01
001103-00-0625, 1) C01
001103-00-0627, 1) C01
001103-00-0635, 1) C01
001103-00-0646, 1) C01
001103-00-0650, 1) C01
001103-00-0657, 1) C01
001103-00-0660, 1) C01
001103-00-0662, 1) C01
001103-00-0663, 1) C01
001103-00-0665, 1) C01
001103-00-0667, 1) C01
001103-00-0668, 1) C01
001103-00-0670, 1) C01
001103-00-0671, 1) C01
001103-00-0673, 1) C01
001103-00-0674, 1) C01
001103-00-0679, 1) C01
001103-00-0680, 1) C01
001103-00-0682, 1) C01
001103-00-0683, 1) C01
001103-00-0684, 1) C01
001103-00-0685, 1) C01
001103-00-0686, 1) C01
001103-00-0688, 1) C01
001103-00-0692, 1) C01
001103-00-0694, 1) C01
001103-00-0696, 1) C01
001103-00-0698, 1) C01
001103-00-0704, 1) C01
001103-00-0710, 1) C01
001103-00-0712, 1) C01
001103-00-0714, 1) C01
001103-00-0721, 1) C01
001103-00-0726, 1) C01
001103-00-0727, 1) C01
001103-00-0732, 1) C01
001103-00-0736, 1) C01
001103-00-0739, 1) C01
001103-00-0742, 1) C01
001103-00-0748, 1) C01
001103-00-0749, 1) C01
001103-00-0757, 1) C01
001103-00-0760, 1) C01
001103-00-0761, 1) C01
001103-00-0762, 1) C01
001103-00-0763, 1) C01
001103-00-0767, 1) C01
001103-00-0770, 1) C01
001103-00-0773, 1) C01
001103-00-0774, 1) C01
001103-00-0775, 1) C01
001103-00-0777, 1) C01
001103-00-0780, 1) C01
001103-00-0784, 1) C01
001103-00-0785, 1) C01
001103-00-0791, 1) C01
001103-00-0792, 1) C01
001103-00-0794, 1) C01
001103-00-0795, 1) C01
001103-00-0797, 1) C01
001103-00-0799, 1) C01
001103-00-0808, 1) C01
001103-00-0809, 1) C01
001103-00-0812, 1) C01
001103-00-0814, 1) C01
001103-00-0815, 1) C01
001103-00-0823, 1) C01
001103-00-0825, 1) C01
001103-00-0830, 1) C01
001103-00-0832, 1) C01
001103-00-0833, 1) C01
001103-00-0835, 1) C01
001103-00-0840, 1) C01
001103-00-0845, 1) C01
001103-00-0853, 1) C01
001103-00-0855, 1) C01
001103-00-0857, 1) C01
001103-00-0858, 1) C01
001103-00-0859, 1) C01
001103-00-0867, 1) C01
001103-00-0869, 1) C01
001103-00-0873, 1) C01
001103-00-0885, 1) C01
001103-00-0888, 1) C01
001103-00-0890, 1) C01
001103-00-0897, 1) C01
001103-00-0904, 1) C01
001103-00-0906, 1) C01
001103-00-0908, 1) C01
001103-00-0910, 1) C01
001103-00-0917, 1) C01
001103-00-0918, 1) C01
001103-00-0921, 1) C01
001103-00-0924, 1) C01
001103-00-0927, 1) C01
001103-00-0928, 1) C01
001103-00-0929, 1) C01
001103-00-0931, 1) C01
001103-00-0933, 1) C01
001103-00-0937, 1) C01
001103-00-0946, 1) C01
001103-00-0948, 1) C01
001103-00-0949, 1) C01
001103-00-0950, 1) C01
001103-00-0952, 1) C01
001103-00-0953, 1) C01
001103-00-0954, 1) C01
001103-00-0957, 1) C01
001103-00-0961, 1) C01
001103-00-0962, 1) C01
001103-00-0964, 1) C01
001103-00-0966, 1) C01
001103-00-0969, 1) C01
001103-00-0977, 1) C01
001103-00-0983, 1) C01
001103-00-0986, 1) C01
001103-00-0987, 1) C01
001103-00-0988, 1) C01
001103-00-0993, 1) C01
001103-00-0995, 1) C01
001103-00-0997, 1) C01
001103-00-0998, 1) C01
001103-00-1000, 1) C01
001103-00-1006, 1) C01
001103-00-1010, 1) C01
001103-00-1013, 1) C01
001103-00-1017, 1) C01
001103-00-1018, 1) C01
001103-00-1024, 1) C01
001103-00-1025, 1) C01
000502-00-0001, 1) C01
000502-00-0005, 1) C01
000502-00-0007, 1) C01
000502-00-0008, 1) C01
000502-00-0010, 1) C01
000502-00-0016, 1) C01
000502-00-0021, 1) C01
000502-00-0025, 1) C01
000502-00-0036, 1) C01
000502-00-0041, 1) C01
000502-00-0051, 1) C01
000502-00-0057, 1) C01
000502-00-0060, 1) C01
000502-00-0071, 1) C01
000502-00-0082, 1) C01
000502-00-0088, 1) C01
000502-00-0096, 1) C01
000502-00-0101, 1) C01
000502-00-0102, 1) C01
000502-00-0110, 1) C01
000502-00-0118, 1) C01
000502-00-0129, 1) C01
000502-00-0131, 1) C01
000502-00-0137, 1) C01
000502-00-0140, 1) C01
000502-00-0143, 1) C01
000502-00-0146, 1) C01
000502-00-0151, 1) C01
000502-00-0153, 1) C01
000502-00-0157, 1) C01
000502-00-0166, 1) C01
000502-00-0168, 1) C01
000502-00-0172, 1) C01
000502-00-0175, 1) C01
000502-00-0191, 1) C01
000502-00-0194, 1) C01
000502-00-0199, 1) C01
000502-00-0203, 1) C01
000502-00-0206, 1) C01
000502-00-0208, 1) C01
000502-00-0211, 1) C01
000502-00-0217, 1) C01
000502-00-0227, 1) C01
000502-00-0233, 1) C01
000502-00-0241, 1) C01
000502-00-0244, 1) C01
000502-00-0253, 1) C01
000502-00-0258, 1) C01
000502-00-0265, 1) C01
000502-00-0271, 1) C01
000502-00-0274, 1) C01
000502-00-0289, 1) C01
000502-00-0292, 1) C01
000502-00-0296, 1) C01
000502-00-0300, 1) C01
000502-00-0304, 1) C01
000502-00-0310, 1) C01
000502-00-0316, 1) C01
000502-00-0320, 1) C01
000502-00-0357, 1) C01
000502-00-0367, 1) C01
000502-00-0369, 1) C01
000502-00-0374, 1) C01
000502-00-0375, 1) C01
000502-00-0378, 1) C01
000502-00-0393, 1) C01
000502-00-0403, 1) C01
000502-00-0410, 1) C01
000502-00-0415, 1) C01
000502-00-0420, 1) C01
000502-00-0423, 1) C01
000502-00-0432, 1) C01
000502-00-0436, 1) C01
000502-00-0440, 1) C01
000502-00-0441, 1) C01
000502-00-0451, 1) C01
000502-00-0455, 1) C01
000502-00-0461, 1) C01
000502-00-0467, 1) C01
000502-00-0470, 1) C01
000502-00-0473, 1) C01
000502-00-0485, 1) C01
000502-00-0495, 1) C01
000502-00-0500, 1) C01
000502-00-0506, 1) C01
000502-00-0507, 1) C01
000502-00-0513, 1) C01
000502-00-0514, 1) C01
000502-00-0530, 1) C01
000502-00-0534, 1) C01
000502-00-0535, 1) C01
000502-00-0541, 1) C01
000502-00-0548, 1) C01
000502-00-0558, 1) C01
000502-00-0564, 1) C01
000502-00-0576, 1) C01
000502-00-0578, 1) C01
000502-00-0588, 1) C01
000502-00-0594, 1) C01
000502-00-0599, 1) C01
000502-00-0605, 1) C01
000502-00-0613, 1) C01
000502-00-0614, 1) C01
000502-00-0627, 1) C01
000502-00-0644, 1) C01
000502-00-0660, 1) C01
000502-00-0668, 1) C01
000502-00-0671, 1) C01
000502-00-0676, 1) C01
000502-00-0680, 1) C01
000502-00-0684, 1) C01
000502-00-0688, 1) C01
000502-00-0692, 1) C01
000502-00-0695, 1) C01
000502-00-0696, 1) C01
000502-00-0707, 1) C01
000502-00-0718, 1) C01
000502-00-0719, 1) C01
000502-00-0724, 1) C01
000502-00-0725, 1) C01
000502-00-0728, 1) C01
000502-00-0737, 1) C01
000502-00-0741, 1) C01
000502-00-0743, 1) C01
000502-00-0746, 1) C01
000502-00-0753, 1) C01
000502-00-0756, 1) C01
000502-00-0764, 1) C01
000502-00-0768, 1) C01
000502-00-0771, 1) C01
000502-00-0777, 1) C01
000502-00-0784, 1) C01
000502-00-0788, 1) C01
000502-00-0790, 1) C01
000502-00-0795, 1) C01
000502-00-0796, 1) C01
000502-00-0800, 1) C01
000502-00-0804, 1) C01
000502-00-0806, 1) C01
000502-00-0810, 1) C01
000502-00-0812, 1) C01
000502-00-0819, 1) C01
000502-00-0824, 1) C01
000502-00-0830, 1) C01
000502-00-0842, 1) C01
000502-00-0849, 1) C01
000502-00-0855, 1) C01
000502-00-0856, 1) C01
000502-00-0864, 1) C01
000502-00-0870, 1) C01
000502-00-0872, 1) C01
000502-00-0878, 1) C01
000502-00-0882, 1) C01
000502-00-0883, 1) C01
000502-00-0894, 1) C01
000502-00-0895, 1) C01
000502-00-0899, 1) C01
000502-00-0901, 1) C01
000502-00-0907, 1) C01
000502-00-0910, 1) C01
000502-00-0915, 1) C01
000502-00-0920, 1) C01
000502-00-0923, 1) C01
000502-00-0945, 1) C01
000502-00-0948, 1) C01
000502-00-0950, 1) C01
000502-00-0958, 1) C01
000502-00-0969, 1) C01
000502-00-0972, 1) C01
000502-00-0974, 1) C01
000502-00-0979, 1) C01
000502-00-0982, 1) C01
000502-00-0988, 1) C01
000502-00-0991, 1) C01
000502-00-0999, 1) C01
000502-00-1004, 1) C01
000502-00-1009, 1) C01
000502-00-1014, 1) C01
000502-00-1017, 1) C01
000502-00-1021, 1) C01
000502-00-1026, 1) C01
000502-00-1030, 1) C01
000502-00-1041, 1) C01
000502-00-1042, 1) C01
000502-00-1045, 1) C01
000502-00-1048, 1) C01
000502-00-1051, 1) C01
000502-00-1054, 1) C01
000502-00-1062, 1) C01
000502-00-1068, 1) C01
000502-00-1073, 1) C01
000502-00-1077, 1) C01
000502-00-1079, 1) C01
000502-00-1081, 1) C01
000502-00-1086, 1) C01
000502-00-1089, 1) C01
000502-00-1095, 1) C01
000502-00-1099, 1) C01
000502-00-1101, 1) C01
000502-00-1106, 1) C01
000502-00-1117, 1) C01
000502-00-1121, 1) C01
000502-00-1132, 1) C01
000502-00-1138, 1) C01
000502-00-1141, 1) C01
000502-00-1147, 1) C01
000502-00-1155, 1) C01
000502-00-1164, 1) C01
000502-00-1175, 1) C01
000502-00-1182, 1) C01
000502-00-1185, 1) C01
000502-00-1187, 1) C01
000502-00-1190, 1) C01
000502-00-1195, 1) C01
000502-00-1202, 1) C01
000502-00-1206, 1) C01
000502-00-1208, 1) C01
000502-00-1212, 1) C01
000502-00-1213, 1) C01
000502-00-1218, 1) C01
000502-00-1224, 1) C01
000502-00-1227, 1) C01
000502-00-1228, 1) C01
000502-00-1231, 1) C01
000502-00-1237, 1) C01
000502-00-1243, 1) C01
000502-00-1245, 1) C01
000502-00-1248, 1) C01
000502-00-1262, 1) C01
000502-00-1266, 1) C01
000502-00-1273, 1) C01
000502-00-1275, 1) C01
000502-00-1279, 1) C01
000502-00-1282, 1) C01
000502-00-1286, 1) C01
000502-00-1287, 1) C01
000502-00-1292, 1) C01
000502-00-1297, 1) C01
000502-00-1303, 1) C01
000502-00-1305, 1) C01
000502-00-1316, 1) C01
000502-00-1318, 1) C01
000502-00-1325, 1) C01
000502-00-1326, 1) C01
000502-00-1331, 1) C01
000502-00-1334, 1) C01
000502-00-1355, 1) C01
000502-00-1358, 1) C01
000502-00-1361, 1) C01
000502-00-1363, 1) C01
000502-00-1369, 1) C01
000502-00-1374, 1) C01
000502-00-1385, 1) C01
000502-00-1391, 1) C01
000502-00-1403, 1) C01
000502-00-1410, 1) C01
000502-00-1417, 1) C01
000502-00-1420, 1) C01
000502-00-1422, 1) C01
000502-00-1427, 1) C01
000502-00-1430, 1) C01
000502-00-1434, 1) C01
000502-00-1436, 1) C01
000502-00-1440, 1) C01
000502-00-1447, 1) C01
000502-00-1450, 1) C01
000502-00-1452, 1) C01
000502-00-1456, 1) C01
000502-00-1461, 1) C01
000502-00-1466, 1) C01
000502-00-1470, 1) C01
000502-00-1474, 1) C01
000502-00-1481, 1) C01
000502-00-1490, 1) C01
000502-00-1501, 1) C01
000502-00-1502, 1) C01
000502-00-1510, 1) C01
000502-00-1516, 1) C01
000502-00-1520, 1) C01
000502-00-1525, 1) C01
000502-00-1526, 1) C01
000502-00-1530, 1) C01
000502-00-1542, 1) C01
000502-00-1552, 1) C01
000502-00-1557, 1) C01
000502-00-1561, 1) C01
000502-00-1565, 1) C01
000502-00-1569, 1) C01
000502-00-1579, 1) C01
000502-00-1580, 1) C01
000502-00-1583, 1) C01
000502-00-1592, 1) C01
000502-00-1599, 1) C01
000502-00-1604, 1) C01
000502-00-1606, 1) C01
000502-00-1615, 1) C01
000502-00-1620, 1) C01
000502-00-1627, 1) C01
000502-00-1629, 1) C01
000502-00-1634, 1) C01
000502-00-1636, 1) C01
000502-00-1641, 1) C01
000502-00-1642, 1) C01
000502-00-1647, 1) C01
000502-00-1649, 1) C01
000502-00-1651, 1) C01
000502-00-1658, 1) C01
000502-00-1660, 1) C01
000502-00-1663, 1) C01
000502-00-1667, 1) C01
000502-00-1674, 1) C01
000502-00-1675, 1) C01
000502-00-1683, 1) C01
000502-00-1702, 1) C01
000502-00-1713, 1) C01
000502-00-1716, 1) C01
000502-00-1723, 1) C01
000502-00-1724, 1) C01
000502-00-1729, 1) C01
000502-00-1733, 1) C01
000502-00-1736, 1) C01
000502-00-1737, 1) C01
000502-00-1740, 1) C01
000502-00-1747, 1) C01
000502-00-1751, 1) C01
000502-00-1759, 1) C01
000502-00-1763, 1) C01
000502-00-1765, 1) C01
000502-00-1767, 1) C01
000502-00-1782, 1) C01
000502-00-1785, 1) C01
000502-00-1790, 1) C01
000502-00-1794, 1) C01
000502-00-1798, 1) C01
000502-00-1800, 1) C01
000502-00-1804, 1) C01
000502-00-1807, 1) C01
000502-00-1811, 1) C01
000502-00-1813, 1) C01
000502-00-1834, 1) C01
000502-00-1837, 1) C01
000502-00-1849, 1) C01
000502-00-1855, 1) C01
000502-00-1861, 1) C01
000502-00-1868, 1) C01
000502-00-1876, 1) C01
000502-00-1881, 1) C01
000502-00-1883, 1) C01
000502-00-1885, 1) C01
000502-00-1889, 1) C01
000502-00-1891, 1) C01
000502-00-1896, 1) C01
000502-00-1902, 1) C01
000502-00-1905, 1) C01
000502-00-1908, 1) C01
000502-00-1915, 1) C01
000502-00-1921, 1) C01
000502-00-1938, 1) C01
000502-00-1941, 1) C01
000502-00-1944, 1) C01
000502-00-1945, 1) C01
000502-00-1949, 1) C01
000502-00-1959, 1) C01
000502-00-1965, 1) C01
000502-00-1969, 1) C01
000502-00-1986, 1) C01
000502-00-1992, 1) C01
000502-00-1996, 1) C01
000502-00-2009, 1) C01
000502-00-2019, 1) C01
000502-00-2029, 1) C01
000502-00-2033, 1) C01
000502-00-2034, 1) C01
000502-00-2039, 1) C01
000502-00-2049, 1) C01
000502-00-2053, 1) C01
000502-00-2056, 1) C01
000502-00-2058, 1) C01
000502-00-2074, 1) C01
000502-00-2076, 1) C01
000502-00-2078, 1) C01
000502-00-2089, 1) C01
000502-00-2095, 1) C01
000502-00-2096, 1) C01
000502-00-2102, 1) C01
000502-00-2110, 1) C01
000502-00-2113, 1) C01
000502-00-2115, 1) C01
000502-00-2119, 1) C01
000502-00-2128, 1) C01
000502-00-2134, 1) C01
000502-00-2140, 1) C01
000502-00-2151, 1) C01
000502-00-2163, 1) C01
000502-00-2169, 1) C01
000502-00-2172, 1) C01
000502-00-2176, 1) C01
000502-00-2179, 1) C01
000502-00-2181, 1) C01
000502-00-2182, 1) C01
000502-00-2186, 1) C01
000502-00-2188, 1) C01
000502-00-2196, 1) C01
000502-00-2197, 1) C01
000502-00-2200, 1) C01
000502-00-2207, 1) C01
000502-00-2218, 1) C01
000502-00-2221, 1) C01
000502-00-2225, 1) C01
000502-00-2227, 1) C01
000502-00-2231, 1) C01
000502-00-2246, 1) C01
000502-00-2252, 1) C01
000502-00-2257, 1) C01
000502-00-2265, 1) C01
000502-00-2267, 1) C01
000502-00-2269, 1) C01
000502-00-2274, 1) C01
000502-00-2275, 1) C01
000502-00-2280, 1) C01
000502-00-2281, 1) C01
000502-00-2286, 1) C01
000502-00-2288, 1) C01
000502-00-2289, 1) C01
000502-00-2295, 1) C01
000502-00-2300, 1) C01
000502-00-2302, 1) C01
000502-00-2303, 1) C01
000502-00-2309, 1) C01
000502-00-2312, 1) C01
000502-00-2316, 1) C01
000502-00-2319, 1) C01
000502-00-2323, 1) C01
000502-00-2324, 1) C01
000502-00-2329, 1) C01
000502-00-2334, 1) C01
000502-00-2337, 1) C01
000802-00-0007, 1) C01
000802-00-0013, 1) C01
000802-00-0031, 1) C01
000802-00-0040, 1) C01
000802-00-0043, 1) C01
000802-00-0127, 1) C01
000802-00-0156, 1) C01
000802-00-0161, 1) C01
000802-00-0165, 1) C01
000802-00-0174, 1) C01
000802-00-0192, 1) C01
000802-00-0194, 1) C01
000802-00-0197, 1) C01
000802-00-0200, 1) C01
000802-00-0205, 1) C01
000802-00-0234, 1) C01
000802-00-0250, 1) C01
000802-00-0270, 1) C01
000802-00-0281, 1) C01
000802-00-0301, 1) C01
000802-00-0321, 1) C01
000802-00-0324, 1) C01
000802-00-0359, 1) C01
000802-00-0367, 1) C01
000802-00-0373, 1) C01
000802-00-0386, 1) C01
000802-00-0391, 1) C01
000802-00-0392, 1) C01
000802-00-0395, 1) C01
000802-00-0399, 1) C01
000802-00-0412, 1) C01
000802-00-0424, 1) C01
000802-00-0459, 1) C01
000802-00-0464, 1) C01
000802-00-0467, 1) C01
000802-00-0469, 1) C01
000802-00-0474, 1) C01
000802-00-0478, 1) C01
000802-00-0496, 1) C01
000802-00-0507, 1) C01
000802-00-0510, 1) C01
000802-00-0517, 1) C01
000802-00-0521, 1) C01
000802-00-0549, 1) C01
000802-00-0555, 1) C01
000802-00-0564, 1) C01
000802-00-0575, 1) C01
000802-00-0587, 1) C01
000802-00-0594, 1) C01
000802-00-0596, 1) C01
000802-00-0599, 1) C01
000802-00-0612, 1) C01
000802-00-0619, 1) C01
000802-00-0628, 1) C01
000802-00-0649, 1) C01
000802-00-0661, 1) C01
000802-00-0680, 1) C01
000802-00-0682, 1) C01
000802-00-0708, 1) C01
000802-00-0713, 1) C01
000802-00-0721, 1) C01
000802-00-0723, 1) C01
000802-00-0732, 1) C01
000802-00-0747, 1) C01
000802-00-0750, 1) C01
000802-00-0752, 1) C01
000802-00-0756, 1) C01
000802-00-0761, 1) C01
000802-00-0804, 1) C01
000802-00-0822, 1) C01
