ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
11743,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11744,"Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail","Grassi, Joseph G.","Tauber, Nancy","McGovern, Marc C.","Harding, Richard, Jr.","Fantini, Alfred B.","Malner, Stefan"
11745,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11746,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11747,"Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11748,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11749,"Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11750,skipped,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11751,"Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
11752,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11753,"McGovern, Marc C.","Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
11754,"Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
11755,"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
11756,"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
11757,"Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11758,"Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.","Harding, Richard, Jr.","Fantini, Alfred B.","Tauber, Nancy","Grassi, Joseph G.",skipped,skipped
11759,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11760,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc","Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped
11761,"Fantini, Alfred B.","Nolan, Patricia M.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
11762,"Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11763,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
11764,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11765,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11766,"McGovern, Marc C.","Grassi, Joseph G.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
11767,"Lemily Wiggins, Gail","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
11768,"Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11769,"Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
11770,"Tauber, Nancy","Schuster, Luc","Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Fantini, Alfred B.","Grassi, Joseph G.","Malner, Stefan"
11771,"Lemily Wiggins, Gail","Tauber, Nancy","Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
11772,"Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11773,"Lemily Wiggins, Gail","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
11774,"McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
11775,"McGovern, Marc C.","Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
11776,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11777,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","Malner, Stefan","Lemily Wiggins, Gail",skipped,skipped,skipped
11778,"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
11779,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11780,"Schuster, Luc","McGovern, Marc C.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
11781,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped
11782,"Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11783,"Lemily Wiggins, Gail","Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11784,"Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
11785,"Tauber, Nancy","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
11786,"Fantini, Alfred B.","Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
11787,"Schuster, Luc","Fantini, Alfred B.","McGovern, Marc C.","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped
11788,"Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11789,"Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11790,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
11791,"Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11792,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11793,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11794,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
11795,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11796,"Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
11797,"Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11798,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11799,"Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11800,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11801,"Nolan, Patricia M.","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
11802,"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11803,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11804,"McGovern, Marc C.","Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped
11805,"McGovern, Marc C.","Schuster, Luc","Tauber, Nancy","Malner, Stefan","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped,skipped
11806,"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11807,"Schuster, Luc","Lemily Wiggins, Gail","Harding, Richard, Jr.","Fantini, Alfred B.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped
11808,"McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
11809,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
11810,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
11811,"Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
11812,"Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11813,"Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
11814,"Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail","Malner, Stefan","Nolan, Patricia M.",skipped,skipped,skipped,skipped
11815,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11816,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11817,"Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
11818,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11819,"McGovern, Marc C.","Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan",skipped,skipped,skipped,skipped,skipped
11820,"Lemily Wiggins, Gail","McGovern, Marc C.","Malner, Stefan","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
11821,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11822,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11823,"McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11824,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11825,"Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
11826,"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11827,"Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
11828,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11829,"Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
11830,"McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
11831,"McGovern, Marc C.","Tauber, Nancy","Grassi, Joseph G.","Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped
11832,"Fantini, Alfred B.","Nolan, Patricia M.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11833,"Fantini, Alfred B.","Lemily Wiggins, Gail","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
11834,"McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11835,"Fantini, Alfred B.","Nolan, Patricia M.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11836,"Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
11837,"Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11838,"McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped
11839,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11840,"McGovern, Marc C.","Lemily Wiggins, Gail","Nolan, Patricia M.","Tauber, Nancy","Malner, Stefan","Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr."
11841,"Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped
11842,"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11843,"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11844,"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped
11845,"Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.","Tauber, Nancy","Grassi, Joseph G.",skipped,skipped,skipped
11846,"McGovern, Marc C.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
11847,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11848,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11849,"Schuster, Luc","Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
11850,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11851,"Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11852,"Lemily Wiggins, Gail","Malner, Stefan","Tauber, Nancy","Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped
11853,"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
11854,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11855,"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11856,"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
11857,"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
11858,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
11859,"Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
11860,skipped,"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11861,"Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11862,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11863,"Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11864,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
11865,"Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11866,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11867,"McGovern, Marc C.","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11868,"McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
11869,"Nolan, Patricia M.","McGovern, Marc C.","Grassi, Joseph G.","Schuster, Luc","Malner, Stefan","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped
11870,"Fantini, Alfred B.","Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc","Grassi, Joseph G.","Malner, Stefan","McGovern, Marc C.",skipped,skipped
11871,"Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
11872,"Fantini, Alfred B.","Nolan, Patricia M.","Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
11873,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11874,"Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11875,"Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
11876,"Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
11877,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11878,"Nolan, Patricia M.","McGovern, Marc C.","Lemily Wiggins, Gail","Tauber, Nancy","Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Malner, Stefan"
11879,"Fantini, Alfred B.","Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
11880,"Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
11881,"McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11882,"McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
11883,"Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11884,"McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11885,"McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11886,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11887,"Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11888,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
11889,"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11890,"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Fantini, Alfred B.","Tauber, Nancy","Grassi, Joseph G.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan"
11891,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
11892,"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
11893,"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.","Fantini, Alfred B.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
11894,"McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
11895,"Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
11896,"Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11897,"Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11898,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11899,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11900,"Lemily Wiggins, Gail","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.","Tauber, Nancy",skipped,skipped,skipped,skipped
11901,"McGovern, Marc C.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
11902,"Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
11903,"Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
11904,"McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
11905,"McGovern, Marc C.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
11906,"Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped
11907,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11908,"Lemily Wiggins, Gail","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
11909,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11910,"Lemily Wiggins, Gail","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
