ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18
14086,"Davis, Henrietta","Gordon, Jesse A.","LaTremouille, Robert J.","Murphy, Brian","Toomey, Timothy J., Jr.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14087,"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14088,"Reeves, Kenneth E.","Simmons, Denise","Decker, Marjorie C.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14089,"Galluccio, Anthony D.","Murphy, Brian","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14090,"Maher, David P.","Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14091,"Davis, Henrietta",overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14092,"Davis, Henrietta","Adkins, Lawrence J.","Kelley, Craig A.","Gordon, Jesse A.","Seidel, Sam","Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14093,"Murphy, Brian","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Davis, Henrietta","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14094,"Davis, Henrietta","Murphy, Brian","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14095,"Gordon, Jesse A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14096,"Davis, Henrietta","Gordon, Jesse A.","Seidel, Sam","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14097,"Davis, Henrietta","Condit, James E., III","Kelley, Craig A.","Gordon, Jesse A.","Seidel, Sam","Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14098,"Kelley, Craig A.","Gordon, Jesse A.","Murphy, Brian","Toomey, Timothy J., Jr.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14099,"Kelley, Craig A.","Hees, Bill","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14100,"Kelley, Craig A.","Seidel, Sam","Maher, David P.","Decker, Marjorie C.","Simmons, Denise","Murphy, Brian","Sullivan, Michael A.","Davis, Henrietta","Reeves, Kenneth E.","Gordon, Jesse A.","Galluccio, Anthony D.","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped
14101,"Davis, Henrietta","Seidel, Sam","Decker, Marjorie C.","Murphy, Brian","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14102,"Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14103,"Galluccio, Anthony D.","Davis, Henrietta","Reeves, Kenneth E.","Maher, David P.","Murphy, Brian","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14104,"Davis, Henrietta","Maher, David P.","Galluccio, Anthony D.","Murphy, Brian","Reeves, Kenneth E.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14105,"Seidel, Sam","Davis, Henrietta","Reeves, Kenneth E.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14106,"Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14107,"Maher, David P.","Sullivan, Michael A.","Murphy, Brian","Decker, Marjorie C.","Green, Andre Lerone","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14108,"Maher, David P.","Seidel, Sam","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14109,"Davis, Henrietta","Simmons, Denise","Sullivan, Michael A.","Decker, Marjorie C.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14110,"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14111,"Maher, David P.","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14112,"Seidel, Sam","Decker, Marjorie C.","Maher, David P.","Murphy, Brian","Davis, Henrietta","Simmons, Denise","Gordon, Jesse A.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14113,"Davis, Henrietta","Murphy, Brian","Reeves, Kenneth E.","Kelley, Craig A.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14114,"Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14115,"Kelley, Craig A.","Davis, Henrietta","Seidel, Sam","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14116,"Davis, Henrietta","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14117,"Kelley, Craig A.","Davis, Henrietta","Reeves, Kenneth E.","Maher, David P.","Decker, Marjorie C.","Galluccio, Anthony D.","Murphy, Brian","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14118,"Galluccio, Anthony D.","Murphy, Brian","Maher, David P.","Davis, Henrietta","Decker, Marjorie C.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14119,"Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14120,"Maher, David P.","Kelley, Craig A.","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14121,"Murphy, Brian","Kelley, Craig A.","Simmons, Denise","Seidel, Sam","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14122,"Seidel, Sam","Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Davis, Henrietta","Kelley, Craig A.","Reeves, Kenneth E.","Maher, David P.","Galluccio, Anthony D.","Gordon, Jesse A.","Toomey, Timothy J., Jr.","Green, Andre Lerone","Sullivan, Michael A.","Adkins, Lawrence J.","LaTremouille, Robert J.","Hees, Bill","Hall, Robert Lee, Sr.","Condit, James E., III"
14123,"Gordon, Jesse A.","Murphy, Brian","Sullivan, Michael A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14124,"Galluccio, Anthony D.","Decker, Marjorie C.","Maher, David P.","Sullivan, Michael A.","Simmons, Denise","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14125,"Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14126,"Galluccio, Anthony D.","Maher, David P.","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14127,"Maher, David P.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14128,"Maher, David P.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14129,"Galluccio, Anthony D.","Decker, Marjorie C.","Reeves, Kenneth E.","Seidel, Sam","Simmons, Denise","Sullivan, Michael A.","Davis, Henrietta","Toomey, Timothy J., Jr.","Maher, David P.","Murphy, Brian","Kelley, Craig A.","Gordon, Jesse A.","Green, Andre Lerone","Condit, James E., III","Hall, Robert Lee, Sr.","Hees, Bill",skipped,skipped
14130,"Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14131,"Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14132,"Davis, Henrietta","Murphy, Brian","Green, Andre Lerone","Galluccio, Anthony D.","Adkins, Lawrence J.","Simmons, Denise","Sullivan, Michael A.","Kelley, Craig A.","Maher, David P.","Seidel, Sam","Decker, Marjorie C.","Hees, Bill","Reeves, Kenneth E.","Gordon, Jesse A.","LaTremouille, Robert J.","Hall, Robert Lee, Sr.","Condit, James E., III","Toomey, Timothy J., Jr."
14133,"Davis, Henrietta","Reeves, Kenneth E.","Hees, Bill","LaTremouille, Robert J.","Adkins, Lawrence J.","Maher, David P.","Toomey, Timothy J., Jr.","Simmons, Denise","Sullivan, Michael A.","Decker, Marjorie C.","Kelley, Craig A.","Galluccio, Anthony D.","Green, Andre Lerone","Gordon, Jesse A.","Hall, Robert Lee, Sr.","Murphy, Brian","Condit, James E., III","Seidel, Sam"
14134,"Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14135,"Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14136,"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14137,"Decker, Marjorie C.","Gordon, Jesse A.","Kelley, Craig A.","Seidel, Sam","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14138,"Decker, Marjorie C.","Sullivan, Michael A.","Galluccio, Anthony D.","Davis, Henrietta","Toomey, Timothy J., Jr.","Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14139,"Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14140,"Seidel, Sam","Murphy, Brian","Davis, Henrietta","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14141,"Murphy, Brian","Sullivan, Michael A.","Maher, David P.","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14142,"Decker, Marjorie C.","Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14143,"Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14144,"Galluccio, Anthony D.","Gordon, Jesse A.","Toomey, Timothy J., Jr.","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14145,"Murphy, Brian","Seidel, Sam","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14146,"Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.","Simmons, Denise","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Adkins, Lawrence J.","Condit, James E., III","LaTremouille, Robert J.","Green, Andre Lerone","Hees, Bill","Kelley, Craig A.","Gordon, Jesse A.",skipped,skipped
14147,"Gordon, Jesse A.","Hees, Bill","Seidel, Sam","Kelley, Craig A.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14148,"Kelley, Craig A.","Seidel, Sam","Adkins, Lawrence J.","Simmons, Denise","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14149,"Gordon, Jesse A.","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Murphy, Brian","Simmons, Denise","Galluccio, Anthony D.","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped
14150,"Davis, Henrietta","Decker, Marjorie C.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14151,"Gordon, Jesse A.","Murphy, Brian","Davis, Henrietta","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14152,"Seidel, Sam","Davis, Henrietta","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14153,"Decker, Marjorie C.","Gordon, Jesse A.","Simmons, Denise","Davis, Henrietta","Reeves, Kenneth E.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14154,"Murphy, Brian","Seidel, Sam","Condit, James E., III","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14155,"Murphy, Brian","Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14156,"Decker, Marjorie C.","Davis, Henrietta","Kelley, Craig A.","Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14157,"Murphy, Brian","Davis, Henrietta","Maher, David P.","Simmons, Denise","Decker, Marjorie C.","Sullivan, Michael A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14158,"Sullivan, Michael A.","Maher, David P.","Decker, Marjorie C.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14159,"Kelley, Craig A.","Seidel, Sam","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14160,"Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14161,"Davis, Henrietta","Maher, David P.","Seidel, Sam","Murphy, Brian","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14162,"Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Davis, Henrietta","LaTremouille, Robert J.","Decker, Marjorie C.","Murphy, Brian","Sullivan, Michael A.","Galluccio, Anthony D.","Green, Andre Lerone","Simmons, Denise","Maher, David P.","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","Seidel, Sam","Adkins, Lawrence J.","Condit, James E., III","Gordon, Jesse A."
14163,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14164,"Decker, Marjorie C.","Kelley, Craig A.","Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14165,"Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14166,"Gordon, Jesse A.","Murphy, Brian","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14167,"Kelley, Craig A.","Hees, Bill","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14168,"Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14169,"Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14170,"Murphy, Brian","Davis, Henrietta","Simmons, Denise","Seidel, Sam","Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14171,"Seidel, Sam","Murphy, Brian","Gordon, Jesse A.","Davis, Henrietta","Adkins, Lawrence J.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14172,"Maher, David P.","Decker, Marjorie C.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14173,"Murphy, Brian","Decker, Marjorie C.","Simmons, Denise","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
