ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
10161,"Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
10162,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10163,"Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10164,"Cronin, Fran Albin","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10165,"Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10166,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10167,"Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Kadete, Elechi M.","Fantini, Alfred B.","Cronin, Fran Albin","Holland, John J.","Gerber, Joyce C."
10168,"Fantini, Alfred B.","Nolan, Patricia M.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.","Cronin, Fran Albin","Osborne, Mervan F.","Gerber, Joyce C.","Harding, Jr., Richard"
10169,"Cronin, Fran Albin","Kelly, Kathleen M.","Nolan, Patricia M.","Kadete, Elechi M.","Gerber, Joyce C.","Harding, Jr., Richard",skipped,skipped,skipped
10170,"Osborne, Mervan F.","Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10171,"Nolan, Patricia M.","Fantini, Alfred B.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10172,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Gerber, Joyce C.","Harding, Jr., Richard","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M.","Osborne, Mervan F."
10173,"Cronin, Fran Albin","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
10174,"Cronin, Fran Albin","Harding, Jr., Richard","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
10175,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10176,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,"Osborne, Mervan F.","Gerber, Joyce C.","Nolan, Patricia M.","Kelly, Kathleen M.","Holland, John J.",skipped
10177,"Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard","Kadete, Elechi M.","Holland, John J.","Kelly, Kathleen M."
10178,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10179,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
10180,"Osborne, Mervan F.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10181,"Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Gerber, Joyce C.","Kadete, Elechi M.","Holland, John J.","Cronin, Fran Albin"
10182,"Nolan, Patricia M.","Cronin, Fran Albin","Harding, Jr., Richard","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Osborne, Mervan F.",skipped,skipped
10183,"Kadete, Elechi M.","Holland, John J.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10184,"Nolan, Patricia M.","Cronin, Fran Albin","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
10185,"Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10186,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10187,"Kelly, Kathleen M.","Nolan, Patricia M.","Kadete, Elechi M.","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped
10188,"Kelly, Kathleen M.","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped
10189,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10190,"Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin","Kadete, Elechi M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
10191,"Kelly, Kathleen M.","Holland, John J.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
10192,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10193,"Osborne, Mervan F.","Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
10194,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10195,"Harding, Jr., Richard","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10196,"Harding, Jr., Richard","Osborne, Mervan F.","Holland, John J.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
10197,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10198,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10199,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10200,"Kelly, Kathleen M.","Harding, Jr., Richard","Osborne, Mervan F.","Kadete, Elechi M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped
10201,"Osborne, Mervan F.","Kelly, Kathleen M.","Nolan, Patricia M.","Harding, Jr., Richard","Kadete, Elechi M.",skipped,skipped,skipped,skipped
10202,"Nolan, Patricia M.","Cronin, Fran Albin","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
10203,"Nolan, Patricia M.","Gerber, Joyce C.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
10204,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Kelly, Kathleen M.","Holland, John J.","Gerber, Joyce C.",skipped,skipped,skipped
10205,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Holland, John J.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
10206,"Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.","Holland, John J."
10207,"Kelly, Kathleen M.","Kadete, Elechi M.","Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.",skipped,skipped,skipped,skipped
10208,"Cronin, Fran Albin","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10209,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10210,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10211,"Kelly, Kathleen M.","Cronin, Fran Albin","Harding, Jr., Richard","Kadete, Elechi M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped
10212,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10213,"Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10214,"Holland, John J.","Kadete, Elechi M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10215,"Nolan, Patricia M.","Harding, Jr., Richard","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10216,"Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
10217,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10218,"Osborne, Mervan F.","Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10219,"Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped
10220,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Harding, Jr., Richard",skipped,skipped,skipped
10221,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10222,"Nolan, Patricia M.","Osborne, Mervan F.","Kadete, Elechi M.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
10223,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10224,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10225,"Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped
10226,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10227,"Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10228,"Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Gerber, Joyce C.","Kadete, Elechi M.","Cronin, Fran Albin","Holland, John J."
10229,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10230,"Gerber, Joyce C.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10231,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10232,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10233,"Kadete, Elechi M.","Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
10234,"Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M."
10235,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10236,"Osborne, Mervan F.","Nolan, Patricia M.","Gerber, Joyce C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10237,"Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard","Holland, John J.","Cronin, Fran Albin","Fantini, Alfred B.","Gerber, Joyce C.",skipped
10238,"Kelly, Kathleen M.","Osborne, Mervan F.","Harding, Jr., Richard","Gerber, Joyce C.","Fantini, Alfred B.","Cronin, Fran Albin","Kadete, Elechi M.","Nolan, Patricia M.","Holland, John J."
10239,"Osborne, Mervan F.","Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10240,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10241,"Cronin, Fran Albin","Gerber, Joyce C.","Kadete, Elechi M.","Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped
10242,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10243,"Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
10244,"Kelly, Kathleen M.","Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped
10245,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10246,"Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
10247,"Nolan, Patricia M.","Fantini, Alfred B.","Kadete, Elechi M.","Cronin, Fran Albin","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped
10248,"Osborne, Mervan F.","Kelly, Kathleen M.","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
10249,"Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10250,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10251,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10252,"Nolan, Patricia M.","Cronin, Fran Albin","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
10253,"Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped
10254,"Fantini, Alfred B.","Cronin, Fran Albin","Kelly, Kathleen M.","Gerber, Joyce C.","Kadete, Elechi M.","Holland, John J.",skipped,skipped,skipped
10255,"Nolan, Patricia M.","Gerber, Joyce C.","Holland, John J.","Harding, Jr., Richard","Cronin, Fran Albin","Kadete, Elechi M.","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B."
10256,"Osborne, Mervan F.","Nolan, Patricia M.","Cronin, Fran Albin","Harding, Jr., Richard","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.","Gerber, Joyce C.",skipped
10257,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10258,"Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10259,"Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10260,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
10261,"Harding, Jr., Richard","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10262,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10263,"Kelly, Kathleen M.","Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.",skipped
10264,"Holland, John J.","Nolan, Patricia M.","Fantini, Alfred B.","Cronin, Fran Albin","Harding, Jr., Richard","Osborne, Mervan F.","Kelly, Kathleen M.","Kadete, Elechi M.","Gerber, Joyce C."
10265,"Kelly, Kathleen M.","Kadete, Elechi M.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped
10266,"Osborne, Mervan F.","Holland, John J.","Cronin, Fran Albin","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
10267,"Cronin, Fran Albin","Gerber, Joyce C.","Kadete, Elechi M.","Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped
10268,"Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.","Cronin, Fran Albin","Kadete, Elechi M.","Holland, John J."
10269,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
10270,"Kelly, Kathleen M.","Gerber, Joyce C.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
10271,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10272,"Nolan, Patricia M.","Holland, John J.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10273,"Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10274,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10275,"Kadete, Elechi M.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10276,"Harding, Jr., Richard","Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
10277,"Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10278,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10279,"Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.","Harding, Jr., Richard","Kadete, Elechi M.",skipped,skipped,skipped,skipped
10280,"Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10281,"Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped
10282,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10283,"Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10284,"Osborne, Mervan F.","Kadete, Elechi M.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
10285,"Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10286,"Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10287,"Osborne, Mervan F.","Harding, Jr., Richard","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
10288,"Nolan, Patricia M.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped
10289,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10290,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10291,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10292,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10293,"Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10294,"Kadete, Elechi M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
10295,"Kelly, Kathleen M.","Cronin, Fran Albin","Nolan, Patricia M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
10296,"Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
10297,"Kelly, Kathleen M.","Cronin, Fran Albin","Kadete, Elechi M.","Nolan, Patricia M.","Gerber, Joyce C.","Holland, John J.","Harding, Jr., Richard","Osborne, Mervan F.",skipped
10298,"Kelly, Kathleen M.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10299,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10300,"Cronin, Fran Albin","Nolan, Patricia M.","Gerber, Joyce C.","Kadete, Elechi M.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped
10301,"Fantini, Alfred B.","Harding, Jr., Richard","Gerber, Joyce C.","Kelly, Kathleen M.","Kadete, Elechi M.","Nolan, Patricia M.","Cronin, Fran Albin","Osborne, Mervan F.","Holland, John J."
10302,"Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.","Gerber, Joyce C.","Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard"
10303,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10304,"Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped
10305,"Cronin, Fran Albin","Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
10306,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10307,"Nolan, Patricia M.","Harding, Jr., Richard","Kadete, Elechi M.","Kelly, Kathleen M.","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped
10308,"Nolan, Patricia M.","Kadete, Elechi M.","Harding, Jr., Richard","Kelly, Kathleen M.","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped
10309,"Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.",skipped
10310,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10311,"Nolan, Patricia M.","Fantini, Alfred B.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
10312,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10313,"Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
