raceID,candidate,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote
Minneapolis__2017__ParkDistrict2__MinneapolisParkDistrict22017,Mike Talley Tate,,1.0,3778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict2__MinneapolisParkDistrict22017,Kale Severson,1.0,,5089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict3__MinneapolisParkDistrict32017,Charles Exner,,2.0,2069.0,2073.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict3__MinneapolisParkDistrict32017,writeIns,,1.0,52.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict3__MinneapolisParkDistrict32017,AK Hassan,3.0,,7094.0,7097.0,7753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict3__MinneapolisParkDistrict32017,Abdi Gurhan Mohamed,,3.0,5415.0,5417.0,5841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict4__MinneapolisParkDistrict42017,writeIns,,1.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict4__MinneapolisParkDistrict42017,Jono Cowgill,1.0,,6794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict4__MinneapolisParkDistrict42017,Tom Nordyke,,1.0,6615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict5__MinneapolisParkDistrict52017,Bill Shroyer,,1.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict5__MinneapolisParkDistrict52017,writeIns,,1.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict5__MinneapolisParkDistrict52017,Andrea Fahrenkrug,,1.0,2691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict5__MinneapolisParkDistrict52017,Steffanie Musich,1.0,,9466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict6__MinneapolisParkDistrict62017,Brad Bourn,4.0,,8084.0,8088.0,8196.0,8785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict6__MinneapolisParkDistrict62017,Bob Fine,,4.0,7491.0,7495.0,7641.0,8471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict6__MinneapolisParkDistrict62017,"Robert M Schlosser ""Bob""",,2.0,584.0,586.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict6__MinneapolisParkDistrict62017,writeIns,,1.0,56.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict6__MinneapolisParkDistrict62017,Jennifer Zielinski,,3.0,2273.0,2274.0,2416.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward1__MinneapolisWard12017,Kevin Reich,3.0,,4015.0,4019.0,4296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward1__MinneapolisWard12017,Jillia Pessenda,,3.0,3846.0,3850.0,4112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward1__MinneapolisWard12017,writeIns,,1.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward1__MinneapolisWard12017,John Hayden,,2.0,853.0,855.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward10__MinneapolisWard102017,David Schorn,,1.0,709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward10__MinneapolisWard102017,Bruce Lundeen,,1.0,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward10__MinneapolisWard102017,Saralyn Romanishan,,1.0,1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward10__MinneapolisWard102017,writeIns,,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward10__MinneapolisWard102017,Lisa Bender,1.0,,4886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward11__MinneapolisWard112017,Erica Mauter,,2.0,2696.0,2697.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward11__MinneapolisWard112017,writeIns,,1.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward11__MinneapolisWard112017,Jeremy Schroeder,3.0,,3230.0,3232.0,4757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward11__MinneapolisWard112017,John Quincy,,3.0,3200.0,3205.0,3981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward12__MinneapolisWard122017,writeIns,,1.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward12__MinneapolisWard122017,Harrison Bullard,,1.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward12__MinneapolisWard122017,Will Jaeger,,1.0,958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward12__MinneapolisWard122017,Andrew Johnson,1.0,,8875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward13__MinneapolisWard132017,writeIns,,1.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward13__MinneapolisWard132017,Bob Reuer,,1.0,1836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward13__MinneapolisWard132017,Linea Palmisano,1.0,,9411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward2__MinneapolisWard22017,Cam Gordon,1.0,,5923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward2__MinneapolisWard22017,writeIns,,1.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward3__MinneapolisWard32017,Ginger Jentzen,,4.0,3297.0,3298.0,3598.0,3844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward3__MinneapolisWard32017,Steve Fletcher,4.0,,2709.0,2710.0,3103.0,4861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward3__MinneapolisWard32017,writeIns,,1.0,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward3__MinneapolisWard32017,Tim Bildsoe,,3.0,2552.0,2556.0,2734.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward3__MinneapolisWard32017,Samantha Pree-Stinson,,2.0,1007.0,1007.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward4__MinneapolisWard42017,"Barbara A. ""Barb"" Johnson",,4.0,2258.0,2259.0,2294.0,2430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward4__MinneapolisWard42017,Stephanie Gasca,,3.0,634.0,634.0,679.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward4__MinneapolisWard42017,writeIns,,1.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward4__MinneapolisWard42017,Phillipe M. Cunningham,4.0,,2140.0,2143.0,2183.0,2605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward4__MinneapolisWard42017,Dana Hansen,,2.0,220.0,221.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward5__MinneapolisWard52017,Cathy Spann,,2.0,159.0,159.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward5__MinneapolisWard52017,Blong Yang,,4.0,1617.0,1617.0,1660.0,1769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward5__MinneapolisWard52017,Raeisha (RA) Williams,,3.0,445.0,445.0,477.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward5__MinneapolisWard52017,writeIns,,1.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward5__MinneapolisWard52017,Jeremiah Ellison,4.0,,1987.0,1988.0,2041.0,2313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward6__MinneapolisWard62017,Mohamud Noor,,1.0,3390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward6__MinneapolisWard62017,Tiffini Forslund,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward6__MinneapolisWard62017,writeIns,,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward6__MinneapolisWard62017,Fadumo Yusuf,,1.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward6__MinneapolisWard62017,Abdi Warsame,1.0,,3629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward7__MinneapolisWard72017,Teqen Zéa-Aida,,1.0,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward7__MinneapolisWard72017,Lisa Goodman,1.0,,4751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward7__MinneapolisWard72017,Janne Flisrand,,1.0,2834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward7__MinneapolisWard72017,Joe Kovacs,,1.0,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward7__MinneapolisWard72017,writeIns,,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward8__MinneapolisWard82017,April Kane,,1.0,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward8__MinneapolisWard82017,writeIns,,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward8__MinneapolisWard82017,Terry White,,1.0,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward8__MinneapolisWard82017,David Holsinger,,1.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward8__MinneapolisWard82017,Andrea Jenkins,1.0,,5766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward9__MinneapolisWard92017,Gary Schiff,,4.0,1624.0,1624.0,1666.0,1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward9__MinneapolisWard92017,Mohamed Farah,,3.0,1084.0,1085.0,1118.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward9__MinneapolisWard92017,Alondra Cano,4.0,,2623.0,2633.0,2653.0,2982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward9__MinneapolisWard92017,Ronald W. Peterson,,2.0,167.0,167.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Ward9__MinneapolisWard92017,writeIns,,1.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CityAuditor__BerkeleyCityAuditor2018,VLADISLAV S. DAVIDZON,,1.0,4008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CityAuditor__BerkeleyCityAuditor2018,JENNY WONG,1.0,,46337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD1__BerkeleyCouncilD12018,MARGO SCHUELER,,2.0,1216.0,1347.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD1__BerkeleyCouncilD12018,MARY BEHM-STEINBERG,,1.0,345.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD1__BerkeleyCouncilD12018,RASHI KESARWANI,3.0,,3500.0,3545.0,4120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD1__BerkeleyCouncilD12018,IGOR A. TREGUB,,3.0,2811.0,2906.0,3439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD4__BerkeleyCouncilD42018,GREGORY MAGOFNA,,1.0,667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD4__BerkeleyCouncilD42018,BEN GOULD,,1.0,1914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD4__BerkeleyCouncilD42018,KATE HARRISON,1.0,,2892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD7__BerkeleyCouncilD72018,CECILIA ''CES'' ROSALES,,1.0,967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD7__BerkeleyCouncilD72018,AIDAN HILL,,1.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD7__BerkeleyCouncilD72018,RIGEL ROBINSON,1.0,,1587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD8__BerkeleyCouncilD82018,ALFRED TWU,,1.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD8__BerkeleyCouncilD82018,RUSS TILLEMAN,,1.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD8__BerkeleyCouncilD82018,LORI DROSTE,1.0,,3677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2018__CouncilD8__BerkeleyCouncilD82018,MARY KAY LACEY,,1.0,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CityAuditor__OaklandCityAuditor2018,BRENDA ROBERTS,,1.0,46532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CityAuditor__OaklandCityAuditor2018,COURTNEY RUBY,1.0,,87759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD2__OaklandCouncilD22018,ABEL GUILLÉN,,1.0,8323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD2__OaklandCouncilD22018,KENZIE DONTE SMITH,,1.0,1349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD2__OaklandCouncilD22018,NIKKI FORTUNATO BAS,1.0,,11310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD4__OaklandCouncilD42018,PAM HARRIS,,6.0,6825.0,6920.0,7267.0,7688.0,8291.0,9960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD4__OaklandCouncilD42018,MATT HUMMEL,,3.0,1142.0,1208.0,1273.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD4__OaklandCouncilD42018,JOSEPH E. SIMMONS,,2.0,934.0,979.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD4__OaklandCouncilD42018,JOSEPH TANIOS,,1.0,699.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD4__OaklandCouncilD42018,NAYELI MAXSON,,5.0,4086.0,4199.0,4295.0,4452.0,4994.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD4__OaklandCouncilD42018,CHARLIE MICHELSON,,4.0,2783.0,2862.0,2934.0,3129.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD4__OaklandCouncilD42018,SHENG THAO,6.0,,8750.0,8855.0,8999.0,9190.0,10011.0,11736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD6__OaklandCouncilD62018,DESLEY BROOKS,,4.0,4429.0,4577.0,4814.0,5483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD6__OaklandCouncilD62018,MARLO RODRIGUEZ,,1.0,1591.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD6__OaklandCouncilD62018,LOREN TAYLOR,4.0,,7158.0,7539.0,8420.0,9858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD6__OaklandCouncilD62018,MYA WHITAKER,,3.0,2500.0,2883.0,3908.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__CouncilD6__OaklandCouncilD62018,NATASHA MIDDLETON,,2.0,2167.0,2501.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,PETER YUAN LIU,,1.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,CEDRIC A. TROUPE,,1.0,1128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,SAIED KARAMOOZ,,1.0,3005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,PAMELA PRICE,,1.0,20794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,CAT BROOKS,,1.0,40760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,MARCHON TATMON,,1.0,2114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,LIBBY SCHAAF,1.0,,84502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,NANCY SIDEBOTHAM,,1.0,1766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,JESSE A.J. SMITH,,1.0,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__Mayor__OaklandMayor2018,KEN HOUSTON,,1.0,2640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__SchoolD2__OaklandSchoolD22018,AIMEE ENG,1.0,,16607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__SchoolD4__OaklandSchoolD42018,GARY D. YEE,1.0,,14534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__SchoolD4__OaklandSchoolD42018,CLARISSA DOUTHERD,,1.0,10104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__SchoolD6__OaklandSchoolD62018,ANTHONY WILSON,,1.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2018__SchoolD6__OaklandSchoolD62018,SHANTHI GONZALES,1.0,,13964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__AssessorRecorder__SanFranciscoAssessorRecorder2018,CARMEN CHU,1.0,,236697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__AssessorRecorder__SanFranciscoAssessorRecorder2018,PAUL BELLAR,,1.0,80479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102018,SHAMANN WALTON,6.0,,9585.0,9591.0,9704.0,9945.0,10392.0,13023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102018,ASALE CHANDLER,,2.0,802.0,803.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102018,UZURI PEASE-GREENE,,4.0,1311.0,1314.0,1416.0,1576.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102018,GLORIA BERRY,,3.0,966.0,966.0,1184.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102018,THEO ELLINGTON,,5.0,4820.0,4825.0,4918.0,5143.0,5387.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102018,TONY KELLY,,6.0,5679.0,5687.0,5819.0,6092.0,6540.0,7624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102018,WRITE-IN NEO VEAVEA,,1.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict2__SanFranciscoBoardofSupervisorsDistrict22018,NICK JOSEFOWITZ,,3.0,13644.0,14342.0,16061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict2__SanFranciscoBoardofSupervisorsDistrict22018,CATHERINE STEFANI,3.0,,14415.0,15009.0,17340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict2__SanFranciscoBoardofSupervisorsDistrict22018,JOHN DENNIS,,1.0,3108.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict2__SanFranciscoBoardofSupervisorsDistrict22018,SCHUYLER HUDAK,,2.0,4145.0,4938.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,GORDON MAR,7.0,,10314.0,10388.0,10575.0,10833.0,11138.0,11803.0,13255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,ARTHUR TOM,,5.0,2441.0,2513.0,2620.0,2740.0,3187.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,TUAN NGUYEN,,2.0,853.0,898.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,TREVOR MCNEIL,,6.0,3490.0,3547.0,3683.0,3987.0,4470.0,5055.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,MIKE MURPHY,,3.0,1182.0,1233.0,1290.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,LOU ANN BASSAN,,4.0,2183.0,2220.0,2281.0,2467.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,ADAM KIM,,1.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict4__SanFranciscoBoardofSupervisorsDistrict42018,JESSICA HO,,7.0,7444.0,7556.0,7728.0,7858.0,8306.0,9013.0,10065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict6__SanFranciscoBoardofSupervisorsDistrict62018,SONJA TRAUSS,,1.0,4775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict6__SanFranciscoBoardofSupervisorsDistrict62018,MATT HANEY,1.0,,14288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018__BoardofSupervisorsDistrict6__SanFranciscoBoardofSupervisorsDistrict62018,CHRISTINE JOHNSON,,1.0,6267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018_11__BoardofSupervisorsDistrict8__SanFranciscoBoardofSupervisorsDistrict82018,LAWRENCE ''STARK'' DAGESSE,,1.0,3598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018_11__BoardofSupervisorsDistrict8__SanFranciscoBoardofSupervisorsDistrict82018,RAFAEL MANDELMAN,1.0,,38406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2018_06__BoardofSupervisorsDistrict8__SanFranciscoBoardofSupervisorsDistrict8June2018,JEFF SHEEHY,,1.0,12669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
